ID,Start Date,Start Time,offensegroup,OFFENSE
594,04/07/2022,23:00:00,property,theft f/auto
595,02/27/2022,20:15:00,property,theft/other
596,03/25/2022,20:28:00,violent,robbery
597,04/06/2022,21:00:00,violent,assault w/dangerous weapon
598,04/28/2022,20:18:00,violent,assault w/dangerous weapon
599,04/28/2022,21:33:00,violent,robbery
600,06/27/2022,23:25:00,violent,robbery
601,02/27/2022,21:00:00,property,motor vehicle theft
602,03/25/2022,14:45:00,property,theft f/auto
603,03/25/2022,00:00:00,property,theft f/auto
604,03/25/2022,18:42:00,property,theft/other
605,03/25/2022,21:33:00,property,theft f/auto
606,04/08/2022,00:00:00,property,theft f/auto
607,04/07/2022,11:00:00,property,theft f/auto
608,04/08/2022,07:30:00,property,motor vehicle theft
609,04/14/2022,19:31:00,property,theft/other
610,04/28/2022,21:10:00,property,motor vehicle theft
611,04/29/2022,03:57:00,property,burglary
612,05/04/2022,22:00:00,property,theft/other
613,06/27/2022,20:44:00,property,motor vehicle theft
614,06/27/2022,15:00:00,property,theft f/auto
615,06/28/2022,00:18:00,violent,assault w/dangerous weapon
616,06/28/2022,00:47:00,violent,assault w/dangerous weapon
617,06/11/2022,00:29:00,violent,robbery
618,04/15/2022,14:48:00,violent,robbery
619,06/27/2022,20:00:00,property,theft f/auto
620,06/28/2022,01:21:00,property,theft f/auto
621,07/01/2022,16:00:00,property,theft f/auto
622,07/03/2022,17:12:00,property,theft/other
623,07/03/2022,17:55:00,property,theft/other
624,06/09/2022,18:15:00,property,theft/other
625,06/15/2022,16:00:00,property,theft f/auto
626,04/13/2022,17:00:00,property,theft/other
627,04/21/2022,21:07:00,property,theft/other
628,07/03/2022,23:14:00,property,theft/other
629,07/04/2022,00:00:00,property,motor vehicle theft
630,07/04/2022,03:11:00,property,theft f/auto
631,07/09/2022,18:30:00,property,motor vehicle theft
632,05/29/2022,22:00:00,property,motor vehicle theft
633,05/30/2022,08:06:00,property,theft f/auto
634,05/28/2022,11:30:00,property,theft/other
635,04/23/2022,15:06:00,violent,robbery
636,07/09/2022,23:05:00,violent,robbery
637,05/29/2022,07:30:00,property,theft f/auto
638,05/30/2022,11:11:00,property,theft/other
639,04/17/2022,16:44:00,property,motor vehicle theft
640,04/23/2022,18:57:00,property,theft/other
641,04/23/2022,18:34:00,property,theft/other
642,04/23/2022,00:05:00,property,theft f/auto
643,04/23/2022,13:00:00,property,theft/other
644,04/22/2022,18:00:00,property,theft/other
645,04/21/2022,14:00:00,property,theft f/auto
646,04/18/2022,23:00:00,property,theft/other
647,04/22/2022,07:48:00,property,theft/other
648,04/22/2022,09:41:00,property,theft/other
649,04/22/2022,05:00:00,property,motor vehicle theft
650,04/27/2022,10:30:00,property,theft f/auto
651,07/09/2022,23:27:00,property,theft/other
652,04/09/2022,10:34:00,property,theft/other
653,04/09/2022,12:11:00,property,theft/other
654,04/09/2022,12:40:00,property,theft/other
655,04/03/2022,13:00:00,property,theft f/auto
656,04/09/2022,08:00:00,property,theft/other
657,06/05/2022,00:37:00,property,theft f/auto
658,06/05/2022,01:41:00,property,theft f/auto
659,06/05/2022,02:46:00,property,theft/other
660,02/26/2022,11:00:00,property,theft/other
661,04/09/2022,13:00:00,violent,sex abuse
662,04/16/2022,10:01:00,violent,assault w/dangerous weapon
663,06/10/2022,13:00:00,property,theft/other
664,06/10/2022,12:13:00,property,theft/other
665,06/10/2022,00:00:00,property,theft f/auto
666,06/16/2022,20:38:00,property,theft f/auto
667,06/16/2022,22:30:00,property,theft f/auto
668,06/21/2022,07:00:00,property,theft f/auto
669,06/22/2022,13:39:00,property,motor vehicle theft
670,06/22/2022,10:30:00,property,theft f/auto
671,05/04/2022,19:00:00,property,motor vehicle theft
672,05/05/2022,03:17:00,property,theft/other
673,05/04/2022,18:00:00,property,theft f/auto
674,04/16/2022,05:54:00,property,burglary
675,04/16/2022,08:25:00,property,theft/other
676,04/12/2022,21:00:00,property,theft f/auto
677,04/16/2022,13:39:00,property,theft/other
678,04/16/2022,14:20:00,property,theft/other
679,06/16/2022,19:00:00,property,theft/other
680,06/16/2022,14:00:00,property,theft/other
681,06/28/2022,16:34:00,violent,assault w/dangerous weapon
682,04/22/2022,18:39:00,violent,homicide
683,04/23/2022,05:15:00,violent,homicide
684,06/10/2022,16:30:00,property,theft f/auto
685,06/22/2022,13:13:00,property,theft/other
686,06/25/2022,11:00:00,property,theft f/auto
687,06/28/2022,15:32:00,property,theft/other
688,06/28/2022,14:52:00,property,theft/other
689,06/28/2022,02:15:00,property,burglary
690,06/27/2022,19:00:00,property,theft f/auto
691,05/04/2022,09:00:00,property,theft f/auto
692,05/04/2022,20:20:00,property,theft/other
693,05/10/2022,18:00:00,property,theft f/auto
694,05/10/2022,10:00:00,property,theft/other
695,05/11/2022,19:30:00,property,theft/other
696,05/11/2022,19:13:00,property,theft/other
697,04/21/2022,18:00:00,property,theft f/auto
698,04/22/2022,19:39:00,property,theft/other
699,04/23/2022,04:28:00,property,burglary
700,04/23/2022,06:11:00,property,theft f/auto
701,04/29/2022,09:00:00,property,theft/other
702,04/28/2022,14:15:00,property,theft f/auto
703,06/17/2022,02:57:00,property,theft f/auto
704,06/17/2022,03:00:00,property,theft/other
705,06/01/2022,12:00:00,property,theft f/auto
706,06/16/2022,19:00:00,property,theft f/auto
707,06/22/2022,09:20:00,property,theft/other
708,06/22/2022,10:48:00,property,motor vehicle theft
709,07/04/2022,22:15:00,violent,assault w/dangerous weapon
710,05/05/2022,15:30:00,violent,robbery
711,12/23/2021,21:00:00,violent,sex abuse
712,06/21/2022,20:00:00,property,motor vehicle theft
713,06/27/2022,23:00:00,property,theft f/auto
714,07/03/2022,22:15:00,property,theft f/auto
715,07/01/2022,16:30:00,property,theft f/auto
716,07/04/2022,00:00:00,property,theft/other
717,07/04/2022,21:49:00,property,burglary
718,04/03/2022,18:15:00,property,theft/other
719,05/17/2022,12:00:00,property,theft/other
720,05/16/2022,19:00:00,property,theft f/auto
721,05/17/2022,15:07:00,property,theft f/auto
722,05/17/2022,15:00:00,property,theft f/auto
723,05/22/2022,14:30:00,property,theft f/auto
724,04/29/2022,10:09:00,property,theft/other
725,04/29/2022,11:45:00,property,theft f/auto
726,06/28/2022,08:00:00,property,theft/other
727,06/28/2022,07:58:00,property,theft/other
728,06/28/2022,10:19:00,property,theft/other
729,06/23/2022,19:30:00,property,theft f/auto
730,06/27/2022,12:30:00,property,theft/other
731,06/28/2022,06:12:00,property,burglary
732,06/27/2022,17:00:00,property,theft/other
733,04/10/2022,03:13:00,violent,robbery
734,06/28/2022,13:59:00,property,theft f/auto
735,06/28/2022,14:31:00,property,motor vehicle theft
736,04/04/2022,00:00:00,property,motor vehicle theft
737,03/23/2022,14:30:00,property,theft/other
738,04/08/2022,16:00:00,property,theft/other
739,04/08/2022,00:00:00,property,theft/other
740,04/09/2022,10:00:00,property,theft f/auto
741,04/10/2022,10:29:00,property,theft/other
742,04/10/2022,11:10:00,property,theft f/auto
743,04/09/2022,09:30:00,property,theft f/auto
744,04/10/2022,10:45:00,property,theft/other
745,05/21/2022,18:00:00,property,theft f/auto
746,05/23/2022,19:53:00,property,theft/other
747,05/29/2022,13:14:00,property,theft/other
748,05/05/2022,10:30:00,property,theft f/auto
749,05/05/2022,21:00:00,property,theft f/auto
750,05/11/2022,21:30:00,property,theft f/auto
751,05/12/2022,09:09:00,property,theft/other
752,07/07/2021,00:00:00,property,theft f/auto
753,05/11/2022,17:00:00,property,theft f/auto
754,05/12/2022,12:37:00,property,motor vehicle theft
755,07/04/2022,09:20:00,property,motor vehicle theft
756,07/01/2022,23:30:00,property,theft f/auto
757,07/04/2022,14:04:00,property,theft/other
758,07/04/2022,13:38:00,property,theft/other
759,07/09/2022,12:30:00,property,burglary
760,07/10/2022,01:34:00,violent,assault w/dangerous weapon
761,04/10/2022,12:20:00,violent,robbery
762,04/10/2022,13:43:00,violent,assault w/dangerous weapon
763,05/29/2022,15:44:00,violent,robbery
764,06/03/2022,23:06:00,violent,assault w/dangerous weapon
765,06/04/2022,03:38:00,violent,robbery
766,06/04/2022,05:30:00,violent,robbery
767,05/12/2022,13:52:00,violent,assault w/dangerous weapon
768,07/10/2022,03:57:00,violent,robbery
769,04/09/2022,20:15:00,violent,robbery
770,07/09/2022,11:25:00,property,theft f/auto
771,04/14/2022,07:30:00,property,theft f/auto
772,04/12/2022,21:00:00,property,theft/other
773,05/29/2022,14:15:00,property,motor vehicle theft
774,05/29/2022,00:05:00,property,theft f/auto
775,05/29/2022,15:45:00,property,motor vehicle theft
776,06/04/2022,00:00:00,property,theft/other
777,06/04/2022,03:55:00,property,motor vehicle theft
778,06/03/2022,16:00:00,property,theft f/auto
779,05/27/2022,21:00:00,property,theft f/auto
780,05/09/2022,21:00:00,property,theft/other
781,05/11/2022,12:40:00,property,theft/other
782,05/17/2022,11:00:00,property,theft/other
783,05/17/2022,00:00:00,property,theft f/auto
784,05/18/2022,07:36:00,property,theft/other
785,05/17/2022,17:00:00,property,motor vehicle theft
786,05/10/2022,11:00:00,property,theft/other
787,05/18/2022,11:06:00,property,motor vehicle theft
788,05/18/2022,11:08:00,property,theft/other
789,05/28/2022,22:36:00,violent,assault w/dangerous weapon
790,06/04/2022,08:52:00,violent,robbery
791,04/16/2022,22:23:00,violent,assault w/dangerous weapon
792,04/16/2022,22:26:00,violent,robbery
793,05/19/2022,13:00:00,property,theft/other
794,05/23/2022,14:00:00,property,motor vehicle theft
795,05/23/2022,15:46:00,property,motor vehicle theft
796,05/28/2022,16:00:00,property,theft/other
797,05/28/2022,16:00:00,property,motor vehicle theft
798,06/04/2022,10:03:00,property,burglary
799,06/08/2022,08:00:00,property,theft/other
800,06/08/2022,19:30:00,property,theft/other
801,06/09/2022,16:00:00,property,motor vehicle theft
802,06/09/2022,05:30:00,property,theft/other
803,06/09/2022,20:10:00,property,motor vehicle theft
804,05/17/2022,21:00:00,property,motor vehicle theft
805,05/20/2022,12:50:00,property,theft/other
806,05/23/2022,20:00:00,property,theft/other
807,05/24/2022,14:12:00,property,theft f/auto
808,05/22/2022,18:00:00,property,theft f/auto
809,05/23/2022,08:00:00,property,theft f/auto
810,05/24/2022,13:00:00,property,theft f/auto
811,05/24/2022,17:46:00,property,theft/other
812,05/24/2022,18:08:00,property,theft f/auto
813,05/29/2022,23:30:00,property,theft f/auto
814,04/16/2022,15:18:00,property,theft/other
815,04/16/2022,16:28:00,property,motor vehicle theft
816,04/16/2022,16:47:00,property,theft f/auto
817,06/03/2022,23:12:00,violent,robbery
818,05/11/2022,23:30:00,violent,assault w/dangerous weapon
819,04/25/2022,19:00:00,property,theft f/auto
820,06/03/2022,18:19:00,property,theft/other
821,06/03/2022,17:52:00,property,motor vehicle theft
822,06/03/2022,21:31:00,property,theft/other
823,06/03/2022,22:20:00,property,theft f/auto
824,06/10/2022,00:05:00,property,theft/other
825,06/15/2022,19:00:00,property,theft f/auto
826,06/15/2022,20:00:00,property,theft f/auto
827,06/16/2022,00:40:00,property,motor vehicle theft
828,06/15/2022,22:00:00,property,theft f/auto
829,06/13/2022,04:50:00,property,theft/other
830,06/13/2022,18:30:00,property,theft f/auto
831,06/16/2022,10:34:00,property,theft/other
832,05/11/2022,18:14:00,property,theft/other
833,05/11/2022,22:56:00,property,motor vehicle theft
834,05/12/2022,05:23:00,property,theft f/auto
835,05/11/2022,08:00:00,property,theft f/auto
836,05/11/2022,20:30:00,property,theft f/auto
837,05/12/2022,07:45:00,property,theft f/auto
838,04/22/2022,13:50:00,property,theft f/auto
839,04/22/2022,12:40:00,property,theft/other
840,04/23/2022,13:00:00,property,theft/other
841,04/29/2022,13:20:00,violent,assault w/dangerous weapon
842,06/21/2022,19:21:00,violent,robbery
843,06/04/2022,11:23:00,property,motor vehicle theft
844,06/05/2022,19:30:00,property,theft f/auto
845,06/09/2022,15:15:00,property,theft/other
846,05/29/2022,14:47:00,property,motor vehicle theft
847,06/09/2022,12:27:00,property,theft/other
848,06/21/2022,18:00:00,property,theft f/auto
849,06/21/2022,20:28:00,property,motor vehicle theft
850,06/20/2022,12:55:00,property,theft/other
851,05/11/2022,18:00:00,property,theft f/auto
852,05/17/2022,15:52:00,property,theft/other
853,05/17/2022,09:11:00,property,theft/other
854,04/29/2022,17:55:00,property,motor vehicle theft
855,04/29/2022,10:00:00,property,theft f/auto
856,04/29/2022,19:25:00,property,theft/other
857,05/05/2022,10:00:00,property,theft f/auto
858,07/03/2022,12:45:00,violent,robbery
859,05/05/2022,17:48:00,violent,assault w/dangerous weapon
860,06/15/2022,17:16:00,property,theft f/auto
861,06/15/2022,19:36:00,property,theft/other
862,06/21/2022,12:20:00,property,theft f/auto
863,06/21/2022,12:30:00,property,theft/other
864,06/27/2022,12:48:00,property,theft/other
865,06/27/2022,14:44:00,property,theft f/auto
866,06/27/2022,10:35:00,property,theft f/auto
867,06/27/2022,16:40:00,property,motor vehicle theft
868,06/27/2022,17:20:00,property,theft/other
869,05/19/2022,07:00:00,property,theft f/auto
870,05/24/2022,14:07:00,property,theft/other
871,05/26/2022,21:00:00,property,theft/other
872,04/22/2022,12:00:00,property,theft/other
873,05/06/2022,12:22:00,property,theft f/auto
874,05/05/2022,14:15:00,property,theft/other
875,05/06/2022,15:01:00,property,motor vehicle theft
876,05/09/2022,13:30:00,property,theft f/auto
877,05/12/2022,15:48:00,property,theft/other
878,05/12/2022,16:11:00,property,theft/other
879,05/12/2022,17:12:00,property,theft/other
880,05/12/2022,18:49:00,property,motor vehicle theft
881,05/12/2022,19:25:00,property,motor vehicle theft
882,05/12/2022,22:12:00,property,theft f/auto
883,07/03/2022,03:00:00,violent,robbery
884,05/18/2022,19:37:00,violent,assault w/dangerous weapon
885,06/21/2022,16:13:00,property,theft/other
886,06/19/2022,19:00:00,property,theft f/auto
887,06/25/2022,18:15:00,property,theft/other
888,06/25/2022,13:00:00,property,theft/other
889,06/26/2022,11:20:00,property,motor vehicle theft
890,07/03/2022,13:11:00,property,motor vehicle theft
891,07/09/2022,07:26:00,property,burglary
892,07/09/2022,10:20:00,property,theft f/auto
893,07/08/2022,20:03:00,property,theft/other
894,05/29/2022,21:43:00,property,theft/other
895,05/25/2022,09:00:00,property,theft/other
896,05/29/2022,22:30:00,property,theft f/auto
897,06/04/2022,11:40:00,property,theft/other
898,06/04/2022,12:51:00,property,theft/other
899,06/04/2022,13:44:00,property,theft/other
900,05/12/2022,23:40:00,property,theft/other
901,05/13/2022,00:10:00,property,motor vehicle theft
902,05/07/2022,00:01:00,property,theft f/auto
903,05/17/2022,09:00:00,property,theft/other
904,05/11/2022,17:00:00,property,theft/other
905,05/17/2022,21:45:00,property,theft f/auto
906,05/13/2022,23:00:00,property,theft f/auto
907,05/18/2022,20:33:00,property,theft f/auto
908,05/17/2022,15:00:00,property,theft f/auto
909,06/27/2022,02:00:00,property,theft/other
910,06/24/2022,07:00:00,property,theft f/auto
911,07/02/2022,23:56:00,violent,assault w/dangerous weapon
912,07/03/2022,01:45:00,violent,robbery
913,06/04/2022,15:55:00,violent,assault w/dangerous weapon
914,06/04/2022,17:35:00,violent,homicide
915,06/27/2022,08:51:00,property,theft/other
916,07/01/2022,13:30:00,property,theft/other
917,07/02/2022,16:00:00,property,theft f/auto
918,07/03/2022,02:28:00,property,theft f/auto
919,07/08/2022,23:20:00,property,theft f/auto
920,04/08/2022,22:24:00,property,theft/other
921,04/08/2022,23:55:00,property,theft/other
922,04/09/2022,02:00:00,property,theft/other
923,06/03/2022,18:00:00,property,theft f/auto
924,05/04/2022,17:33:00,property,theft/other
925,06/10/2022,05:14:00,property,theft f/auto
926,06/09/2022,09:30:00,property,theft/other
927,05/23/2022,19:30:00,property,theft f/auto
928,04/23/2022,18:00:00,property,theft/other
929,05/24/2022,22:59:00,property,theft f/auto
930,05/25/2022,00:43:00,property,theft f/auto
931,05/24/2022,19:26:00,property,theft f/auto
932,05/25/2022,01:04:00,property,theft/other
933,07/03/2022,05:25:00,property,burglary
934,07/03/2022,05:01:00,violent,robbery
935,04/15/2022,19:41:00,violent,robbery
936,04/15/2022,19:56:00,violent,robbery
937,04/15/2022,21:08:00,violent,robbery
938,07/09/2022,03:10:00,violent,robbery
939,07/08/2022,18:27:00,property,motor vehicle theft
940,07/08/2022,05:50:00,property,theft/other
941,07/08/2022,23:03:00,property,theft/other
942,07/09/2022,00:14:00,property,theft/other
943,04/09/2022,08:10:00,property,burglary
944,04/15/2022,20:05:00,property,motor vehicle theft
945,04/15/2022,22:31:00,property,theft f/auto
946,04/15/2022,23:17:00,property,motor vehicle theft
947,04/16/2022,00:14:00,property,theft/other
948,04/22/2022,04:33:00,property,theft/other
949,04/22/2022,11:18:00,property,theft/other
950,06/10/2022,09:10:00,property,theft f/auto
951,06/16/2022,12:57:00,property,theft f/auto
952,05/29/2022,18:22:00,property,theft/other
953,05/29/2022,20:27:00,property,theft/other
954,05/30/2022,12:28:00,property,theft/other
955,05/30/2022,01:30:00,property,theft f/auto
956,05/29/2022,09:00:00,property,theft/other
957,06/04/2022,10:00:00,property,theft/other
958,04/22/2022,14:21:00,violent,robbery
959,06/05/2022,09:01:00,violent,homicide
960,04/08/2022,15:20:00,property,theft/other
961,04/08/2022,17:33:00,property,theft/other
962,04/08/2022,16:00:00,property,theft/other
963,04/21/2022,19:45:00,property,theft/other
964,03/30/2022,21:18:00,property,motor vehicle theft
965,04/17/2022,16:00:00,property,theft/other
966,04/22/2022,00:01:00,property,theft f/auto
967,04/22/2022,15:34:00,property,theft f/auto
968,04/26/2022,15:00:00,property,theft f/auto
