ID,Date,Hour,Max Temp (f),Min Temp (f),Avg Temp (f),Total Precipitation (in),Day Condition,Hour Temp (f),Hour Condition,Hour Precipitation (in)
276,2022-03-02,12:00PM,61.9,40.5,52.0,0.0,Partly cloudy,56.3,Sunny,0.0
277,2022-03-02,1:00PM,61.9,40.5,52.0,0.0,Partly cloudy,58.2,Sunny,0.0
278,2022-03-02,2:00PM,61.9,40.5,52.0,0.0,Partly cloudy,60.0,Partly cloudy,0.0
279,2022-03-02,3:00PM,61.9,40.5,52.0,0.0,Partly cloudy,61.9,Partly cloudy,0.0
280,2022-03-02,4:00PM,61.9,40.5,52.0,0.0,Partly cloudy,60.2,Partly cloudy,0.0
281,2022-03-02,5:00PM,61.9,40.5,52.0,0.0,Partly cloudy,58.5,Partly cloudy,0.0
282,2022-03-02,6:00PM,61.9,40.5,52.0,0.0,Partly cloudy,56.8,Partly cloudy,0.0
283,2022-03-02,7:00PM,61.9,40.5,52.0,0.0,Partly cloudy,54.7,Partly cloudy,0.0
284,2022-03-02,8:00PM,61.9,40.5,52.0,0.0,Partly cloudy,52.5,Partly cloudy,0.0
285,2022-03-02,9:00PM,61.9,40.5,52.0,0.0,Partly cloudy,50.4,Partly cloudy,0.0
286,2022-03-02,10:00PM,61.9,40.5,52.0,0.0,Partly cloudy,49.4,Partly cloudy,0.0
287,2022-03-02,11:00PM,61.9,40.5,52.0,0.0,Partly cloudy,48.4,Clear,0.0
288,2022-03-03,12:00AM,50.4,39.9,47.7,0.0,Overcast,47.5,Clear,0.0
289,2022-03-03,1:00AM,50.4,39.9,47.7,0.0,Overcast,47.4,Clear,0.0
290,2022-03-03,2:00AM,50.4,39.9,47.7,0.0,Overcast,47.2,Clear,0.0
291,2022-03-03,3:00AM,50.4,39.9,47.7,0.0,Overcast,47.1,Clear,0.0
292,2022-03-03,4:00AM,50.4,39.9,47.7,0.0,Overcast,47.5,Clear,0.0
293,2022-03-03,5:00AM,50.4,39.9,47.7,0.0,Overcast,48.0,Overcast,0.0
294,2022-03-03,6:00AM,50.4,39.9,47.7,0.0,Overcast,48.4,Overcast,0.0
295,2022-03-03,7:00AM,50.4,39.9,47.7,0.0,Overcast,48.2,Overcast,0.0
296,2022-03-03,8:00AM,50.4,39.9,47.7,0.0,Overcast,48.0,Overcast,0.0
297,2022-03-03,9:00AM,50.4,39.9,47.7,0.0,Overcast,47.8,Overcast,0.0
298,2022-03-03,10:00AM,50.4,39.9,47.7,0.0,Overcast,47.4,Overcast,0.0
299,2022-03-03,11:00AM,50.4,39.9,47.7,0.0,Overcast,46.9,Partly cloudy,0.0
300,2022-03-03,12:00PM,50.4,39.9,47.7,0.0,Overcast,46.4,Partly cloudy,0.0
301,2022-03-03,1:00PM,50.4,39.9,47.7,0.0,Overcast,47.7,Partly cloudy,0.0
302,2022-03-03,2:00PM,50.4,39.9,47.7,0.0,Overcast,49.0,Sunny,0.0
303,2022-03-03,3:00PM,50.4,39.9,47.7,0.0,Overcast,50.4,Sunny,0.0
304,2022-03-03,4:00PM,50.4,39.9,47.7,0.0,Overcast,48.7,Sunny,0.0
305,2022-03-03,5:00PM,50.4,39.9,47.7,0.0,Overcast,47.1,Partly cloudy,0.0
306,2022-03-03,6:00PM,50.4,39.9,47.7,0.0,Overcast,45.5,Partly cloudy,0.0
307,2022-03-03,7:00PM,50.4,39.9,47.7,0.0,Overcast,43.6,Partly cloudy,0.0
308,2022-03-03,8:00PM,50.4,39.9,47.7,0.0,Overcast,41.8,Clear,0.0
309,2022-03-03,9:00PM,50.4,39.9,47.7,0.0,Overcast,39.9,Clear,0.0
310,2022-03-03,10:00PM,50.4,39.9,47.7,0.0,Overcast,38.0,Clear,0.0
311,2022-03-03,11:00PM,50.4,39.9,47.7,0.0,Overcast,36.1,Partly cloudy,0.0
312,2022-03-04,12:00AM,49.3,29.7,40.0,0.0,Partly cloudy,34.2,Partly cloudy,0.0
313,2022-03-04,1:00AM,49.3,29.7,40.0,0.0,Partly cloudy,33.1,Partly cloudy,0.0
314,2022-03-04,2:00AM,49.3,29.7,40.0,0.0,Partly cloudy,32.0,Cloudy,0.0
315,2022-03-04,3:00AM,49.3,29.7,40.0,0.0,Partly cloudy,30.9,Cloudy,0.0
316,2022-03-04,4:00AM,49.3,29.7,40.0,0.0,Partly cloudy,30.5,Cloudy,0.0
317,2022-03-04,5:00AM,49.3,29.7,40.0,0.0,Partly cloudy,30.1,Partly cloudy,0.0
318,2022-03-04,6:00AM,49.3,29.7,40.0,0.0,Partly cloudy,29.7,Partly cloudy,0.0
319,2022-03-04,7:00AM,49.3,29.7,40.0,0.0,Partly cloudy,30.1,Partly cloudy,0.0
320,2022-03-04,8:00AM,49.3,29.7,40.0,0.0,Partly cloudy,30.6,Sunny,0.0
321,2022-03-04,9:00AM,49.3,29.7,40.0,0.0,Partly cloudy,31.1,Sunny,0.0
322,2022-03-04,10:00AM,49.3,29.7,40.0,0.0,Partly cloudy,34.7,Sunny,0.0
323,2022-03-04,11:00AM,49.3,29.7,40.0,0.0,Partly cloudy,38.3,Sunny,0.0
324,2022-03-04,12:00PM,49.3,29.7,40.0,0.0,Partly cloudy,41.9,Sunny,0.0
325,2022-03-04,1:00PM,49.3,29.7,40.0,0.0,Partly cloudy,43.9,Sunny,0.0
326,2022-03-04,2:00PM,49.3,29.7,40.0,0.0,Partly cloudy,45.9,Sunny,0.0
327,2022-03-04,3:00PM,49.3,29.7,40.0,0.0,Partly cloudy,47.8,Sunny,0.0
328,2022-03-04,4:00PM,49.3,29.7,40.0,0.0,Partly cloudy,48.3,Sunny,0.0
329,2022-03-04,5:00PM,49.3,29.7,40.0,0.0,Partly cloudy,48.8,Sunny,0.0
330,2022-03-04,6:00PM,49.3,29.7,40.0,0.0,Partly cloudy,49.3,Sunny,0.0
331,2022-03-04,7:00PM,49.3,29.7,40.0,0.0,Partly cloudy,45.8,Clear,0.0
332,2022-03-04,8:00PM,49.3,29.7,40.0,0.0,Partly cloudy,42.3,Clear,0.0
333,2022-03-04,9:00PM,49.3,29.7,40.0,0.0,Partly cloudy,38.8,Clear,0.0
334,2022-03-04,10:00PM,49.3,29.7,40.0,0.0,Partly cloudy,37.6,Clear,0.0
335,2022-03-04,11:00PM,49.3,29.7,40.0,0.0,Partly cloudy,36.4,Clear,0.0
336,2022-03-05,12:00AM,63.5,35.2,50.1,0.0,Overcast,35.2,Clear,0.0
337,2022-03-05,1:00AM,63.5,35.2,50.1,0.0,Overcast,35.3,Clear,0.0
338,2022-03-05,2:00AM,63.5,35.2,50.1,0.0,Overcast,35.4,Overcast,0.0
339,2022-03-05,3:00AM,63.5,35.2,50.1,0.0,Overcast,35.4,Overcast,0.0
340,2022-03-05,4:00AM,63.5,35.2,50.1,0.0,Overcast,35.8,Overcast,0.0
341,2022-03-05,5:00AM,63.5,35.2,50.1,0.0,Overcast,36.1,Partly cloudy,0.0
342,2022-03-05,6:00AM,63.5,35.2,50.1,0.0,Overcast,36.5,Partly cloudy,0.0
343,2022-03-05,7:00AM,63.5,35.2,50.1,0.0,Overcast,37.8,Partly cloudy,0.0
344,2022-03-05,8:00AM,63.5,35.2,50.1,0.0,Overcast,39.0,Partly cloudy,0.0
345,2022-03-05,9:00AM,63.5,35.2,50.1,0.0,Overcast,40.3,Partly cloudy,0.0
346,2022-03-05,10:00AM,63.5,35.2,50.1,0.0,Overcast,43.6,Partly cloudy,0.0
347,2022-03-05,11:00AM,63.5,35.2,50.1,0.0,Overcast,47.0,Cloudy,0.0
348,2022-03-05,12:00PM,63.5,35.2,50.1,0.0,Overcast,50.4,Cloudy,0.0
349,2022-03-05,1:00PM,63.5,35.2,50.1,0.0,Overcast,53.6,Cloudy,0.0
350,2022-03-05,2:00PM,63.5,35.2,50.1,0.0,Overcast,56.8,Overcast,0.0
351,2022-03-05,3:00PM,63.5,35.2,50.1,0.0,Overcast,60.1,Overcast,0.0
352,2022-03-05,4:00PM,63.5,35.2,50.1,0.0,Overcast,61.2,Overcast,0.0
353,2022-03-05,5:00PM,63.5,35.2,50.1,0.0,Overcast,62.4,Sunny,0.0
354,2022-03-05,6:00PM,63.5,35.2,50.1,0.0,Overcast,63.5,Sunny,0.0
355,2022-03-05,7:00PM,63.5,35.2,50.1,0.0,Overcast,60.1,Clear,0.0
356,2022-03-05,8:00PM,63.5,35.2,50.1,0.0,Overcast,56.7,Partly cloudy,0.0
357,2022-03-05,9:00PM,63.5,35.2,50.1,0.0,Overcast,53.2,Partly cloudy,0.0
358,2022-03-05,10:00PM,63.5,35.2,50.1,0.0,Overcast,54.0,Partly cloudy,0.0
359,2022-03-05,11:00PM,63.5,35.2,50.1,0.0,Overcast,54.7,Clear,0.0
360,2022-03-06,12:00AM,71.4,55.4,66.1,0.0,Overcast,55.4,Clear,0.0
361,2022-03-06,1:00AM,71.4,55.4,66.1,0.0,Overcast,55.5,Clear,0.0
362,2022-03-06,2:00AM,71.4,55.4,66.1,0.0,Overcast,55.5,Partly cloudy,0.0
363,2022-03-06,3:00AM,71.4,55.4,66.1,0.0,Overcast,55.6,Partly cloudy,0.0
364,2022-03-06,4:00AM,71.4,55.4,66.1,0.0,Overcast,56.5,Partly cloudy,0.0
365,2022-03-06,5:00AM,71.4,55.4,66.1,0.0,Overcast,57.5,Overcast,0.0
366,2022-03-06,6:00AM,71.4,55.4,66.1,0.0,Overcast,58.5,Overcast,0.0
367,2022-03-06,7:00AM,71.4,55.4,66.1,0.0,Overcast,59.4,Overcast,0.0
368,2022-03-06,8:00AM,71.4,55.4,66.1,0.0,Overcast,60.4,Cloudy,0.0
369,2022-03-06,9:00AM,71.4,55.4,66.1,0.0,Overcast,61.3,Cloudy,0.0
370,2022-03-06,10:00AM,71.4,55.4,66.1,0.0,Overcast,63.7,Cloudy,0.0
371,2022-03-06,11:00AM,71.4,55.4,66.1,0.0,Overcast,66.1,Cloudy,0.0
372,2022-03-06,12:00PM,71.4,55.4,66.1,0.0,Overcast,68.5,Cloudy,0.0
373,2022-03-06,1:00PM,71.4,55.4,66.1,0.0,Overcast,69.5,Cloudy,0.0
374,2022-03-06,2:00PM,71.4,55.4,66.1,0.0,Overcast,70.5,Partly cloudy,0.0
375,2022-03-06,3:00PM,71.4,55.4,66.1,0.0,Overcast,71.4,Partly cloudy,0.0
376,2022-03-06,4:00PM,71.4,55.4,66.1,0.0,Overcast,71.1,Partly cloudy,0.0
377,2022-03-06,5:00PM,71.4,55.4,66.1,0.0,Overcast,70.8,Partly cloudy,0.0
378,2022-03-06,6:00PM,71.4,55.4,66.1,0.0,Overcast,70.5,Partly cloudy,0.0
379,2022-03-06,7:00PM,71.4,55.4,66.1,0.0,Overcast,68.8,Partly cloudy,0.0
380,2022-03-06,8:00PM,71.4,55.4,66.1,0.0,Overcast,67.2,Partly cloudy,0.0
381,2022-03-06,9:00PM,71.4,55.4,66.1,0.0,Overcast,65.5,Partly cloudy,0.0
382,2022-03-06,10:00PM,71.4,55.4,66.1,0.0,Overcast,64.5,Partly cloudy,0.0
383,2022-03-06,11:00PM,71.4,55.4,66.1,0.0,Overcast,63.4,Partly cloudy,0.0
384,2022-03-07,12:00AM,78.4,59.4,70.6,0.0,Overcast,62.4,Partly cloudy,0.0
385,2022-03-07,1:00AM,78.4,59.4,70.6,0.0,Overcast,61.8,Partly cloudy,0.0
386,2022-03-07,2:00AM,78.4,59.4,70.6,0.0,Overcast,61.1,Partly cloudy,0.0
387,2022-03-07,3:00AM,78.4,59.4,70.6,0.0,Overcast,60.4,Partly cloudy,0.0
388,2022-03-07,4:00AM,78.4,59.4,70.6,0.0,Overcast,60.1,Partly cloudy,0.0
389,2022-03-07,5:00AM,78.4,59.4,70.6,0.0,Overcast,59.7,Overcast,0.0
390,2022-03-07,6:00AM,78.4,59.4,70.6,0.0,Overcast,59.4,Overcast,0.0
391,2022-03-07,7:00AM,78.4,59.4,70.6,0.0,Overcast,60.9,Overcast,0.0
392,2022-03-07,8:00AM,78.4,59.4,70.6,0.0,Overcast,62.4,Partly cloudy,0.0
393,2022-03-07,9:00AM,78.4,59.4,70.6,0.0,Overcast,63.9,Partly cloudy,0.0
394,2022-03-07,10:00AM,78.4,59.4,70.6,0.0,Overcast,67.6,Partly cloudy,0.0
395,2022-03-07,11:00AM,78.4,59.4,70.6,0.0,Overcast,71.4,Sunny,0.0
396,2022-03-07,12:00PM,78.4,59.4,70.6,0.0,Overcast,75.2,Sunny,0.0
397,2022-03-07,1:00PM,78.4,59.4,70.6,0.0,Overcast,76.3,Sunny,0.0
398,2022-03-07,2:00PM,78.4,59.4,70.6,0.0,Overcast,77.4,Sunny,0.0
399,2022-03-07,3:00PM,78.4,59.4,70.6,0.0,Overcast,78.4,Sunny,0.0
400,2022-03-07,4:00PM,78.4,59.4,70.6,0.0,Overcast,77.6,Sunny,0.0
401,2022-03-07,5:00PM,78.4,59.4,70.6,0.0,Overcast,76.8,Partly cloudy,0.0
402,2022-03-07,6:00PM,78.4,59.4,70.6,0.0,Overcast,75.9,Partly cloudy,0.0
403,2022-03-07,7:00PM,78.4,59.4,70.6,0.0,Overcast,74.8,Partly cloudy,0.0
404,2022-03-07,8:00PM,78.4,59.4,70.6,0.0,Overcast,73.6,Patchy rain possible,0.0
405,2022-03-07,9:00PM,78.4,59.4,70.6,0.0,Overcast,72.5,Patchy rain possible,0.0
406,2022-03-07,10:00PM,78.4,59.4,70.6,0.0,Overcast,70.2,Patchy rain possible,0.0
407,2022-03-07,11:00PM,78.4,59.4,70.6,0.0,Overcast,67.8,Partly cloudy,0.0
408,2022-03-08,12:00AM,53.1,41.4,47.5,0.0,Partly cloudy,65.5,Partly cloudy,0.0
409,2022-03-08,1:00AM,53.1,41.4,47.5,0.0,Partly cloudy,60.1,Partly cloudy,0.0
410,2022-03-08,2:00AM,53.1,41.4,47.5,0.0,Partly cloudy,54.7,Partly cloudy,0.0
411,2022-03-08,3:00AM,53.1,41.4,47.5,0.0,Partly cloudy,49.3,Partly cloudy,0.0
412,2022-03-08,4:00AM,53.1,41.4,47.5,0.0,Partly cloudy,47.4,Partly cloudy,0.0
413,2022-03-08,5:00AM,53.1,41.4,47.5,0.0,Partly cloudy,45.4,Partly cloudy,0.0
414,2022-03-08,6:00AM,53.1,41.4,47.5,0.0,Partly cloudy,43.5,Partly cloudy,0.0
415,2022-03-08,7:00AM,53.1,41.4,47.5,0.0,Partly cloudy,42.8,Partly cloudy,0.0
416,2022-03-08,8:00AM,53.1,41.4,47.5,0.0,Partly cloudy,42.1,Partly cloudy,0.0
417,2022-03-08,9:00AM,53.1,41.4,47.5,0.0,Partly cloudy,41.4,Partly cloudy,0.0
418,2022-03-08,10:00AM,53.1,41.4,47.5,0.0,Partly cloudy,43.2,Partly cloudy,0.0
419,2022-03-08,11:00AM,53.1,41.4,47.5,0.0,Partly cloudy,45.0,Partly cloudy,0.0
420,2022-03-08,12:00PM,53.1,41.4,47.5,0.0,Partly cloudy,46.8,Partly cloudy,0.0
421,2022-03-08,1:00PM,53.1,41.4,47.5,0.0,Partly cloudy,48.8,Partly cloudy,0.0
422,2022-03-08,2:00PM,53.1,41.4,47.5,0.0,Partly cloudy,50.8,Partly cloudy,0.0
423,2022-03-08,3:00PM,53.1,41.4,47.5,0.0,Partly cloudy,52.9,Partly cloudy,0.0
424,2022-03-08,4:00PM,53.1,41.4,47.5,0.0,Partly cloudy,52.9,Partly cloudy,0.0
425,2022-03-08,5:00PM,53.1,41.4,47.5,0.0,Partly cloudy,53.0,Sunny,0.0
426,2022-03-08,6:00PM,53.1,41.4,47.5,0.0,Partly cloudy,53.1,Sunny,0.0
427,2022-03-08,7:00PM,53.1,41.4,47.5,0.0,Partly cloudy,50.8,Clear,0.0
428,2022-03-08,8:00PM,53.1,41.4,47.5,0.0,Partly cloudy,48.5,Clear,0.0
429,2022-03-08,9:00PM,53.1,41.4,47.5,0.0,Partly cloudy,46.2,Clear,0.0
430,2022-03-08,10:00PM,53.1,41.4,47.5,0.0,Partly cloudy,44.8,Clear,0.0
431,2022-03-08,11:00PM,53.1,41.4,47.5,0.0,Partly cloudy,43.5,Overcast,0.0
432,2022-03-09,12:00AM,43.0,39.6,41.4,0.06,Light drizzle,42.1,Overcast,0.0
433,2022-03-09,1:00AM,43.0,39.6,41.4,0.06,Light drizzle,42.1,Overcast,0.0
434,2022-03-09,2:00AM,43.0,39.6,41.4,0.06,Light drizzle,42.2,Cloudy,0.0
435,2022-03-09,3:00AM,43.0,39.6,41.4,0.06,Light drizzle,42.3,Cloudy,0.0
436,2022-03-09,4:00AM,43.0,39.6,41.4,0.06,Light drizzle,41.4,Cloudy,0.0
437,2022-03-09,5:00AM,43.0,39.6,41.4,0.06,Light drizzle,40.5,Light drizzle,0.01
438,2022-03-09,6:00AM,43.0,39.6,41.4,0.06,Light drizzle,39.6,Light drizzle,0.01
439,2022-03-09,7:00AM,43.0,39.6,41.4,0.06,Light drizzle,39.9,Light drizzle,0.0
440,2022-03-09,8:00AM,43.0,39.6,41.4,0.06,Light drizzle,40.3,Light drizzle,0.0
441,2022-03-09,9:00AM,43.0,39.6,41.4,0.06,Light drizzle,40.6,Light drizzle,0.01
442,2022-03-09,10:00AM,43.0,39.6,41.4,0.06,Light drizzle,41.0,Light drizzle,0.0
443,2022-03-09,11:00AM,43.0,39.6,41.4,0.06,Light drizzle,41.4,Light drizzle,0.0
444,2022-03-09,12:00PM,43.0,39.6,41.4,0.06,Light drizzle,41.7,Light drizzle,0.0
445,2022-03-09,1:00PM,43.0,39.6,41.4,0.06,Light drizzle,41.8,Light drizzle,0.0
446,2022-03-09,2:00PM,43.0,39.6,41.4,0.06,Light drizzle,42.0,Light drizzle,0.01
447,2022-03-09,3:00PM,43.0,39.6,41.4,0.06,Light drizzle,42.1,Light drizzle,0.01
448,2022-03-09,4:00PM,43.0,39.6,41.4,0.06,Light drizzle,42.4,Light drizzle,0.0
449,2022-03-09,5:00PM,43.0,39.6,41.4,0.06,Light drizzle,42.7,Patchy rain possible,0.0
450,2022-03-09,6:00PM,43.0,39.6,41.4,0.06,Light drizzle,43.0,Patchy rain possible,0.0
451,2022-03-09,7:00PM,43.0,39.6,41.4,0.06,Light drizzle,42.5,Patchy rain possible,0.0
452,2022-03-09,8:00PM,43.0,39.6,41.4,0.06,Light drizzle,42.0,Overcast,0.0
453,2022-03-09,9:00PM,43.0,39.6,41.4,0.06,Light drizzle,41.5,Overcast,0.0
454,2022-03-09,10:00PM,43.0,39.6,41.4,0.06,Light drizzle,40.1,Overcast,0.0
455,2022-03-09,11:00PM,43.0,39.6,41.4,0.06,Light drizzle,38.7,Partly cloudy,0.0
456,2022-03-10,12:00AM,52.0,34.2,44.6,0.0,Partly cloudy,37.2,Partly cloudy,0.0
457,2022-03-10,1:00AM,52.0,34.2,44.6,0.0,Partly cloudy,36.6,Partly cloudy,0.0
458,2022-03-10,2:00AM,52.0,34.2,44.6,0.0,Partly cloudy,35.9,Clear,0.0
459,2022-03-10,3:00AM,52.0,34.2,44.6,0.0,Partly cloudy,35.2,Clear,0.0
460,2022-03-10,4:00AM,52.0,34.2,44.6,0.0,Partly cloudy,34.9,Clear,0.0
461,2022-03-10,5:00AM,52.0,34.2,44.6,0.0,Partly cloudy,34.5,Partly cloudy,0.0
462,2022-03-10,6:00AM,52.0,34.2,44.6,0.0,Partly cloudy,34.2,Partly cloudy,0.0
463,2022-03-10,7:00AM,52.0,34.2,44.6,0.0,Partly cloudy,35.4,Partly cloudy,0.0
464,2022-03-10,8:00AM,52.0,34.2,44.6,0.0,Partly cloudy,36.7,Sunny,0.0
465,2022-03-10,9:00AM,52.0,34.2,44.6,0.0,Partly cloudy,37.9,Sunny,0.0
466,2022-03-10,10:00AM,52.0,34.2,44.6,0.0,Partly cloudy,41.1,Sunny,0.0
467,2022-03-10,11:00AM,52.0,34.2,44.6,0.0,Partly cloudy,44.2,Sunny,0.0
468,2022-03-10,12:00PM,52.0,34.2,44.6,0.0,Partly cloudy,47.3,Sunny,0.0
469,2022-03-10,1:00PM,52.0,34.2,44.6,0.0,Partly cloudy,48.9,Sunny,0.0
470,2022-03-10,2:00PM,52.0,34.2,44.6,0.0,Partly cloudy,50.4,Sunny,0.0
471,2022-03-10,3:00PM,52.0,34.2,44.6,0.0,Partly cloudy,52.0,Sunny,0.0
472,2022-03-10,4:00PM,52.0,34.2,44.6,0.0,Partly cloudy,51.8,Sunny,0.0
473,2022-03-10,5:00PM,52.0,34.2,44.6,0.0,Partly cloudy,51.6,Sunny,0.0
474,2022-03-10,6:00PM,52.0,34.2,44.6,0.0,Partly cloudy,51.4,Sunny,0.0
475,2022-03-10,7:00PM,52.0,34.2,44.6,0.0,Partly cloudy,48.4,Clear,0.0
476,2022-03-10,8:00PM,52.0,34.2,44.6,0.0,Partly cloudy,45.4,Clear,0.0
477,2022-03-10,9:00PM,52.0,34.2,44.6,0.0,Partly cloudy,42.4,Clear,0.0
478,2022-03-10,10:00PM,52.0,34.2,44.6,0.0,Partly cloudy,41.3,Clear,0.0
479,2022-03-10,11:00PM,52.0,34.2,44.6,0.0,Partly cloudy,40.2,Clear,0.0
480,2022-03-11,12:00AM,60.1,36.1,49.3,0.0,Overcast,39.0,Clear,0.0
481,2022-03-11,1:00AM,60.1,36.1,49.3,0.0,Overcast,38.4,Clear,0.0
482,2022-03-11,2:00AM,60.1,36.1,49.3,0.0,Overcast,37.8,Clear,0.0
483,2022-03-11,3:00AM,60.1,36.1,49.3,0.0,Overcast,37.2,Clear,0.0
484,2022-03-11,4:00AM,60.1,36.1,49.3,0.0,Overcast,36.9,Clear,0.0
485,2022-03-11,5:00AM,60.1,36.1,49.3,0.0,Overcast,36.5,Clear,0.0
486,2022-03-11,6:00AM,60.1,36.1,49.3,0.0,Overcast,36.1,Clear,0.0
487,2022-03-11,7:00AM,60.1,36.1,49.3,0.0,Overcast,37.9,Sunny,0.0
488,2022-03-11,8:00AM,60.1,36.1,49.3,0.0,Overcast,39.6,Sunny,0.0
489,2022-03-11,9:00AM,60.1,36.1,49.3,0.0,Overcast,41.4,Sunny,0.0
490,2022-03-11,10:00AM,60.1,36.1,49.3,0.0,Overcast,45.3,Sunny,0.0
491,2022-03-11,11:00AM,60.1,36.1,49.3,0.0,Overcast,49.2,Sunny,0.0
492,2022-03-11,12:00PM,60.1,36.1,49.3,0.0,Overcast,53.1,Sunny,0.0
493,2022-03-11,1:00PM,60.1,36.1,49.3,0.0,Overcast,55.4,Sunny,0.0
494,2022-03-11,2:00PM,60.1,36.1,49.3,0.0,Overcast,57.7,Sunny,0.0
495,2022-03-11,3:00PM,60.1,36.1,49.3,0.0,Overcast,60.1,Sunny,0.0
496,2022-03-11,4:00PM,60.1,36.1,49.3,0.0,Overcast,58.6,Sunny,0.0
497,2022-03-11,5:00PM,60.1,36.1,49.3,0.0,Overcast,57.2,Overcast,0.0
498,2022-03-11,6:00PM,60.1,36.1,49.3,0.0,Overcast,55.8,Overcast,0.0
499,2022-03-11,7:00PM,60.1,36.1,49.3,0.0,Overcast,53.6,Overcast,0.0
500,2022-03-11,8:00PM,60.1,36.1,49.3,0.0,Overcast,51.4,Partly cloudy,0.0
501,2022-03-11,9:00PM,60.1,36.1,49.3,0.0,Overcast,49.3,Partly cloudy,0.0
502,2022-03-11,10:00PM,60.1,36.1,49.3,0.0,Overcast,48.3,Partly cloudy,0.0
503,2022-03-11,11:00PM,60.1,36.1,49.3,0.0,Overcast,47.4,Partly cloudy,0.0
504,2022-03-12,12:00AM,51.1,25.3,40.5,0.19,Moderate rain,46.4,Partly cloudy,0.0
505,2022-03-12,1:00AM,51.1,25.3,40.5,0.19,Moderate rain,46.8,Partly cloudy,0.0
506,2022-03-12,2:00AM,51.1,25.3,40.5,0.19,Moderate rain,47.1,Cloudy,0.0
507,2022-03-12,3:00AM,51.1,25.3,40.5,0.19,Moderate rain,47.5,Cloudy,0.0
508,2022-03-12,4:00AM,51.1,25.3,40.5,0.19,Moderate rain,48.0,Cloudy,0.0
509,2022-03-12,5:00AM,51.1,25.3,40.5,0.19,Moderate rain,48.4,Fog,0.0
510,2022-03-12,6:00AM,51.1,25.3,40.5,0.19,Moderate rain,48.9,Fog,0.0
511,2022-03-12,7:00AM,51.1,25.3,40.5,0.19,Moderate rain,49.6,Fog,0.0
512,2022-03-12,8:00AM,51.1,25.3,40.5,0.19,Moderate rain,50.4,Moderate rain,0.05
513,2022-03-12,9:00AM,51.1,25.3,40.5,0.19,Moderate rain,51.1,Moderate rain,0.07
514,2022-03-12,10:00AM,51.1,25.3,40.5,0.19,Moderate rain,45.9,Moderate rain,0.03
515,2022-03-12,11:00AM,51.1,25.3,40.5,0.19,Moderate rain,40.8,Overcast,0.0
516,2022-03-12,12:00PM,51.1,25.3,40.5,0.19,Moderate rain,35.6,Overcast,0.0
517,2022-03-12,1:00PM,51.1,25.3,40.5,0.19,Moderate rain,34.9,Overcast,0.0
518,2022-03-12,2:00PM,51.1,25.3,40.5,0.19,Moderate rain,34.2,Blizzard,0.01
519,2022-03-12,3:00PM,51.1,25.3,40.5,0.19,Moderate rain,33.4,Blizzard,0.01
520,2022-03-12,4:00PM,51.1,25.3,40.5,0.19,Moderate rain,33.4,Blizzard,0.01
521,2022-03-12,5:00PM,51.1,25.3,40.5,0.19,Moderate rain,33.4,Sunny,0.0
522,2022-03-12,6:00PM,51.1,25.3,40.5,0.19,Moderate rain,33.4,Sunny,0.0
523,2022-03-12,7:00PM,51.1,25.3,40.5,0.19,Moderate rain,30.7,Clear,0.0
524,2022-03-12,8:00PM,51.1,25.3,40.5,0.19,Moderate rain,28.0,Clear,0.0
525,2022-03-12,9:00PM,51.1,25.3,40.5,0.19,Moderate rain,25.3,Clear,0.0
526,2022-03-12,10:00PM,51.1,25.3,40.5,0.19,Moderate rain,24.7,Clear,0.0
527,2022-03-12,11:00PM,51.1,25.3,40.5,0.19,Moderate rain,24.0,Cloudy,0.0
528,2022-03-13,12:00AM,42.8,21.9,32.1,0.0,Sunny,23.4,Cloudy,0.0
529,2022-03-13,1:00AM,42.8,21.9,32.1,0.0,Sunny,23.1,Cloudy,0.0
530,2022-03-13,2:00AM,42.8,21.9,32.1,0.0,Sunny,22.8,Clear,0.0
531,2022-03-13,3:00AM,42.8,21.9,32.1,0.0,Sunny,22.5,Clear,0.0
532,2022-03-13,4:00AM,42.8,21.9,32.1,0.0,Sunny,22.3,Clear,0.0
533,2022-03-13,5:00AM,42.8,21.9,32.1,0.0,Sunny,22.1,Clear,0.0
534,2022-03-13,6:00AM,42.8,21.9,32.1,0.0,Sunny,21.9,Clear,0.0
535,2022-03-13,7:00AM,42.8,21.9,32.1,0.0,Sunny,22.3,Sunny,0.0
536,2022-03-13,8:00AM,42.8,21.9,32.1,0.0,Sunny,22.8,Sunny,0.0
537,2022-03-13,9:00AM,42.8,21.9,32.1,0.0,Sunny,23.2,Sunny,0.0
538,2022-03-13,10:00AM,42.8,21.9,32.1,0.0,Sunny,26.1,Sunny,0.0
539,2022-03-13,11:00AM,42.8,21.9,32.1,0.0,Sunny,29.1,Sunny,0.0
540,2022-03-13,12:00PM,42.8,21.9,32.1,0.0,Sunny,32.0,Sunny,0.0
541,2022-03-13,1:00PM,42.8,21.9,32.1,0.0,Sunny,34.8,Sunny,0.0
542,2022-03-13,2:00PM,42.8,21.9,32.1,0.0,Sunny,37.6,Sunny,0.0
543,2022-03-13,3:00PM,42.8,21.9,32.1,0.0,Sunny,40.5,Sunny,0.0
544,2022-03-13,4:00PM,42.8,21.9,32.1,0.0,Sunny,41.2,Sunny,0.0
545,2022-03-13,5:00PM,42.8,21.9,32.1,0.0,Sunny,42.0,Sunny,0.0
546,2022-03-13,6:00PM,42.8,21.9,32.1,0.0,Sunny,42.8,Sunny,0.0
